GeoFips,GeoName,LineCode,Description,2019:Q1,2019:Q2,2019:Q3,2019:Q4,2020:Q1,2020:Q2,2020:Q3,2020:Q4,2021:Q1,2021:Q2,2021:Q3,2021:Q4,2022:Q1,2022:Q2,2022:Q3
08000,Colorado,35,"      Retail trade",20097.6,20520.6,20823.2,21047.7,21230.3,20178.8,22934.3,22896.1,23893.4,24890.7,24903.4,25851.6,26100.1,26340.9,26686.0
08000,Colorado,36,"      Transportation and warehousing",13257.0,13468.1,13572.8,12991.0,12749.0,9153.0,9659.4,10486.6,10894.3,11813.8,13407.3,14485.8,15591.4,16187.1,16460.7
08000,Colorado,45,"      Information",21821.7,23663.4,24019.1,23806.7,25962.7,23546.2,25689.3,26077.9,26654.9,26836.9,27428.4,28339.8,31451.9,30104.3,31419.9
08000,Colorado,51,"      Finance and insurance",21000.1,21877.8,22502.0,23591.9,22943.1,23957.6,24912.9,25628.3,25944.2,26126.0,25889.5,26765.7,26787.9,26809.4,26563.1
08000,Colorado,56,"      Real estate and rental and leasing",56584.0,58063.2,59330.6,59709.3,59741.4,57785.3,59673.8,60036.7,61543.8,62619.2,64182.5,66474.4,67669.1,69173.6,70929.2
08000,Colorado,60,"      Professional, scientific, and technical services",38007.7,38504.2,40420.9,39705.4,40105.7,38269.9,39951.9,40444.3,42894.5,44249.3,45620.5,47032.3,49366.4,50214.7,51658.6
08000,Colorado,64,"      Management of companies and enterprises",8223.7,8310.8,8126.4,8898.7,8401.3,8229.6,8555.1,8749.1,9089.4,9486.0,9144.2,9823.4,10227.4,10251.9,10506.6
08000,Colorado,65,"      Administrative and support and waste management and remediation services",12102.5,12146.4,12354.0,12350.3,12345.3,11060.8,11904.9,12006.6,12742.2,12853.1,13529.4,14173.3,14808.9,15119.6,15307.5
08000,Colorado,69,"      Educational services",3560.9,3618.8,3630.5,3637.8,3722.9,3164.6,3360.5,3322.5,3386.5,3517.5,3705.9,3798.1,3941.2,3911.3,3991.6
08000,Colorado,70,"      Health care and social assistance",24210.0,24430.0,24820.8,24766.5,25648.0,22044.9,26308.2,26381.9,26559.4,26421.6,26610.6,27566.3,27934.8,28139.8,28889.5
08000,Colorado,76,"      Arts, entertainment, and recreation",5793.0,5957.9,6113.3,6134.0,5626.4,2886.4,4130.7,4699.1,4917.8,5232.5,5721.2,6290.2,6017.8,6461.2,7029.4
08000,Colorado,79,"      Accommodation and food services",13862.2,14071.7,14304.0,14267.1,13842.9,8213.7,11979.4,11216.2,12728.6,14980.8,16274.0,17106.5,17682.3,17856.1,17916.2
08000,Colorado,82,"      Other services (except government and government enterprises)",8720.3,8899.6,9054.1,9274.9,9215.3,7729.1,8982.9,9089.8,9163.0,9406.5,9820.5,10216.7,10514.9,10644.2,10991.7
08000,Colorado,83,"  Government and government enterprises",45825.5,46353.2,47340.3,47937.1,49130.1,48750.2,49490.0,49704.8,50913.8,51553.9,52605.2,53551.6,53625.1,54049.5,55104.2
08000,Colorado,84,"    Federal civilian",9285.8,9371.6,9491.8,9588.6,9797.1,10084.9,10313.9,10456.2,10608.4,10700.7,10684.9,10683.4,10725.7,10754.8,10883.3
08000,Colorado,85,"    Military",5012.5,5082.9,5147.0,5199.7,5256.2,5554.8,5627.2,5811.8,6122.3,6248.7,6321.8,6237.9,6114.7,6092.0,6070.2
08000,Colorado,86,"    State and local",31527.2,31898.7,32701.6,33148.7,34076.8,33110.6,33548.9,33436.8,34183.0,34604.5,35598.5,36630.3,36784.6,37202.6,38150.7
09000,Connecticut,1,All industry total,285862.9,287992.4,289500.6,290789.4,283711.4,258117.7,279345.0,283718.9,286772.6,296687.5,301604.2,308516.5,317332.9,317906.7,323825.2
09000,Connecticut,2,"  Private industries",258738.5,260810.9,262189.0,263461.2,256072.3,231666.0,252017.3,255390.2,259674.2,268102.2,272874.5,278992.9,289009.9,289384.7,294981.2
09000,Connecticut,3,"      Agriculture, forestry, fishing and hunting",343.5,342.1,342.5,334.9,(D),(D),(D),(D),269.8,287.3,311.0,395.6,424.8,412.5,439.5
09000,Connecticut,6,"      Mining, quarrying, and oil and gas extraction",147.6,150.4,156.7,208.0,(D),(D),(D),(D),191.3,187.1,184.0,164.4,213.3,255.6,238.8
09000,Connecticut,10,"      Utilities",4494.0,4598.3,4838.4,4930.9,4162.5,4696.6,5243.5,5087.3,4778.3,4776.8,4936.1,5028.9,4708.0,5495.2,5724.7
09000,Connecticut,11,"      Construction",7827.8,7662.8,7556.0,7452.7,7515.1,6875.7,7434.1,7612.8,7804.2,7712.7,7774.3,7892.6,8118.6,8080.1,8176.4
09000,Connecticut,12,"      Manufacturing",34362.8,34974.7,34830.8,35110.4,33860.8,29224.8,31931.1,32308.4,33593.1,34597.5,35018.8,36293.4,37983.5,37693.3,38823.4
09000,Connecticut,13,"          Durable goods manufacturing",25947.8,26298.1,26101.8,26080.8,24430.6,21222.9,23024.7,23549.6,24120.5,25366.7,25491.7,26089.8,27295.1,26539.4,27196.1
09000,Connecticut,25,"          Nondurable goods manufacturing",8415.0,8676.5,8729.0,9029.6,9430.2,8001.9,8906.4,8758.8,9472.7,9230.8,9527.1,10203.6,10688.4,11154.0,11627.3
09000,Connecticut,34,"      Wholesale trade",14677.1,14437.5,14780.2,14645.0,14912.1,13114.9,14942.8,15156.4,16034.5,16607.4,16795.3,17263.8,18731.2,19102.1,19434.6
09000,Connecticut,35,"      Retail trade",13896.7,14003.2,14315.8,14212.3,14187.7,12591.9,14898.5,14755.7,15629.1,16334.1,15843.1,16575.1,15840.0,16052.3,16370.5
09000,Connecticut,36,"      Transportation and warehousing",5359.5,5410.8,5541.2,5678.9,5813.7,4414.1,5245.3,5402.7,5567.1,5720.2,6258.6,6552.7,6492.9,6764.5,7011.0
09000,Connecticut,45,"      Information",16106.0,16157.4,16182.1,15881.6,16601.5,14776.6,15626.8,15955.4,15631.6,17576.3,17287.6,16828.0,17717.3,17793.8,18513.5
09000,Connecticut,51,"      Finance and insurance",43483.7,44677.8,43946.2,44244.1,40530.1,40136.7,40894.4,42377.8,42866.2,43409.2,44491.5,46358.1,48531.1,46890.1,46668.3
09000,Connecticut,56,"      Real estate and rental and leasing",38971.5,39607.2,39915.0,40016.2,39352.2,38149.3,39131.1,38770.3,38976.7,39674.8,39738.0,40035.8,40566.3,40492.2,41032.3
09000,Connecticut,60,"      Professional, scientific, and technical services",19699.6,19380.0,19831.6,19768.7,19053.5,18132.5,18901.2,19388.7,19701.2,20268.1,20851.8,21055.6,21867.6,21619.7,22109.5
09000,Connecticut,64,"      Management of companies and enterprises",6938.3,6876.4,7037.2,6957.2,6651.4,6343.1,6177.3,6659.0,6129.9,6501.6,6495.9,6560.9,6915.6,6935.6,7039.0
09000,Connecticut,65,"      Administrative and support and waste management and remediation services",7498.7,7657.7,7535.0,7631.4,7783.5,6755.2,7424.5,7565.1,8070.9,8138.5,8532.6,8756.8,10195.9,10459.6,10602.1
09000,Connecticut,69,"      Educational services",6653.9,6741.8,6817.8,6976.7,6827.4,6289.8,6563.1,6342.1,6567.8,6737.7,7145.7,7180.4,7374.7,7311.2,7530.0
09000,Connecticut,70,"      Health care and social assistance",23020.7,22903.7,23269.3,23966.3,23876.3,21014.8,24213.6,24776.7,24321.4,24696.1,25164.1,25125.7,26044.4,26306.2,26861.9
09000,Connecticut,76,"      Arts, entertainment, and recreation",2525.2,2498.5,2512.4,2563.9,2567.0,1155.8,1735.0,1916.6,2267.5,2487.1,2952.9,3323.3,3310.6,3390.4,3706.8
09000,Connecticut,79,"      Accommodation and food services",7356.1,7370.1,7379.0,7423.2,6650.5,3448.2,6168.2,5809.8,6216.4,7074.9,7520.5,7869.8,8038.2,8318.2,8501.7
09000,Connecticut,82,"      Other services (except government and government enterprises)",5375.7,5360.5,5402.2,5458.9,5241.6,4129.2,4962.7,5034.4,5056.9,5315.0,5572.8,5731.7,5935.7,6012.3,6197.4
09000,Connecticut,83,"  Government and government enterprises",27124.5,27181.5,27311.6,27328.2,27639.1,26451.8,27327.7,28328.7,27098.4,28585.2,28729.7,29523.5,28323.0,28522.0,28844.0
09000,Connecticut,84,"    Federal civilian",3079.4,3089.7,3124.5,3155.1,3222.2,3256.8,3565.3,3412.3,3435.0,3454.6,3467.9,3535.6,3587.0,3594.2,3633.6
09000,Connecticut,85,"    Military",2816.0,2806.0,2767.8,2758.1,2784.7,2776.8,2669.2,2732.1,2810.2,2881.4,2820.3,2835.7,2876.2,2846.3,2737.8
09000,Connecticut,86,"    State and local",21229.1,21285.8,21419.4,21415.0,21632.2,20418.2,21093.2,22184.3,20853.2,22249.2,22441.5,23152.2,21859.8,22081.6,22472.6
10000,Delaware,1,All industry total,75305.1,76538.4,77601.1,78250.2,77057.9,72058.6,77085.3,77072.6,78321.2,80369.6,81716.0,84233.2,85163.0,86672.7,88147.0
10000,Delaware,2,"  Private industries",67727.7,69021.9,69928.8,70762.1,69198.1,64460.8,69214.9,69242.3,70682.6,72307.1,73403.6,75465.9,77202.7,78652.2,80000.3
10000,Delaware,3,"      Agriculture, forestry, fishing and hunting",(D),(D),(D),(D),603.3,111.5,355.4,469.5,443.2,494.1,678.5,647.6,996.6,1298.4,1288.4
10000,Delaware,6,"      Mining, quarrying, and oil and gas extraction",(D),(D),(D),(D),7.0,4.9,6.8,6.8,7.8,7.3,7.4,7.8,5.4,6.6,6.3
10000,Delaware,10,"      Utilities",1023.8,1007.0,1086.8,1104.4,1073.8,1131.8,1186.0,1151.2,1272.1,1195.6,1234.5,1336.2,1348.4,1585.5,1666.0
10000,Delaware,11,"      Construction",2822.3,2832.0,2842.5,2824.8,2972.7,2670.2,2826.8,2925.3,2955.8,3007.0,3006.5,3069.2,3021.8,3016.7,3073.1
10000,Delaware,12,"      Manufacturing",5477.9,5450.0,5626.2,5626.8,5540.6,4891.1,5241.2,5198.9,5232.7,5497.8,5573.0,6097.1,6063.7,6299.0,6352.8
10000,Delaware,13,"          Durable goods manufacturing",1599.0,1504.5,1495.7,1458.1,1620.1,1348.9,1527.9,1477.6,1500.5,1442.3,1483.0,1609.3,1645.6,1691.3,1758.9
10000,Delaware,25,"          Nondurable goods manufacturing",3878.9,3945.5,4130.5,4168.7,3920.6,3542.2,3713.4,3721.3,3732.2,4055.5,4090.0,4487.8,4418.1,4607.7,4593.9
10000,Delaware,34,"      Wholesale trade",2060.0,2072.8,2084.5,2093.0,2156.9,1967.3,2209.1,2145.0,2282.8,2372.1,2421.8,2648.8,2640.1,2688.8,2737.2
10000,Delaware,35,"      Retail trade",2867.4,2901.2,2936.2,2885.2,2916.4,2617.8,3093.9,3037.5,3247.6,3424.3,3408.4,3587.0,3587.3,3630.2,3709.6
10000,Delaware,36,"      Transportation and warehousing",1283.1,1353.8,1344.2,1366.9,1371.7,1154.9,1381.6,1321.6,1449.9,1416.4,1545.6,1682.7,1856.3,1938.6,2001.9
10000,Delaware,45,"      Information",1089.4,1056.9,1047.1,988.9,980.9,966.9,1022.3,999.6,1021.1,1057.3,1070.4,1117.3,1195.9,1200.3,1239.9
10000,Delaware,51,"      Finance and insurance",19397.6,20803.7,21119.5,21810.5,20143.3,20303.7,20270.1,20468.2,20286.7,20853.2,20889.8,21122.9,21667.5,21858.5,21903.6
10000,Delaware,56,"      Real estate and rental and leasing",12882.6,12844.7,12896.4,12992.1,13268.3,12970.2,13490.8,13479.3,13678.3,13777.7,14023.1,14398.0,14673.5,15039.2,15474.1
10000,Delaware,60,"      Professional, scientific, and technical services",4966.0,5056.6,4964.6,4902.9,4978.4,4520.0,5096.0,5022.2,5110.4,5226.7,5334.2,5451.0,5281.7,5336.0,5461.3
10000,Delaware,64,"      Management of companies and enterprises",2048.8,1674.7,1848.5,1867.2,1742.7,1726.8,1751.4,1845.1,1984.9,1913.0,1840.2,1829.3,2188.3,1866.5,1892.4
10000,Delaware,65,"      Administrative and support and waste management and remediation services",1941.4,1981.1,2017.2,2003.1,2114.6,1868.4,2026.8,2040.8,2104.7,2217.9,2348.4,2439.3,2606.8,2658.7,2691.5
10000,Delaware,69,"      Educational services",471.3,471.9,468.4,461.8,445.9,385.9,415.6,392.3,418.2,421.1,433.6,425.2,428.5,426.0,438.0
10000,Delaware,70,"      Health care and social assistance",5676.7,5808.5,5881.7,5966.9,5805.1,5143.9,6009.8,5960.8,6149.7,6106.8,6126.6,6057.5,6125.7,6195.8,6338.5
10000,Delaware,76,"      Arts, entertainment, and recreation",413.7,407.2,422.5,429.6,424.7,235.2,343.0,354.8,402.0,396.6,418.3,447.3,397.0,413.7,439.0
10000,Delaware,79,"      Accommodation and food services",1758.9,1774.3,1783.7,1770.2,1603.3,978.7,1496.8,1417.8,1603.7,1842.3,1917.8,1941.7,1944.1,2007.3,2062.4
10000,Delaware,82,"      Other services (except government and government enterprises)",1062.2,1057.7,1067.9,1069.9,1048.4,811.7,991.3,1005.8,1031.0,1080.0,1125.3,1160.0,1174.2,1186.3,1224.7
10000,Delaware,83,"  Government and government enterprises",7577.3,7516.5,7672.2,7488.0,7859.8,7597.8,7870.4,7830.3,7638.6,8062.5,8312.4,8767.3,7960.3,8020.5,8146.7
10000,Delaware,84,"    Federal civilian",824.0,831.4,846.4,849.9,872.8,888.9,966.7,946.3,946.6,952.6,957.8,962.3,985.6,1006.1,1028.2
10000,Delaware,85,"    Military",598.6,604.1,602.6,609.3,610.3,631.5,642.9,651.0,678.1,687.9,687.9,693.5,730.4,697.5,695.0
10000,Delaware,86,"    State and local",6154.7,6080.9,6223.2,6028.8,6376.7,6077.4,6260.8,6233.0,6013.9,6421.9,6666.6,7111.5,6244.4,6317.0,6423.5
12000,Florida,1,All industry total,1091751.1,1103391.1,1118430.0,1131996.7,1132228.4,1042523.5,1139712.2,1152442.9,1184342.0,1238614.2,1273980.2,1325296.9,1344330.4,1371467.9,1403240.7
12000,Florida,2,"  Private industries",981461.2,993198.1,1006465.3,1016958.3,1013018.1,923977.2,1018310.8,1028097.5,1062184.6,1112767.2,1145316.3,1194955.9,1215883.2,1241354.3,1271059.5
12000,Florida,3,"      Agriculture, forestry, fishing and hunting",6062.9,5873.9,5794.3,5729.3,5145.1,5957.6,5948.6,5726.8,5276.3,5405.7,5865.5,6761.1,6734.8,6631.3,6345.5
12000,Florida,6,"      Mining, quarrying, and oil and gas extraction",1206.1,1200.6,1182.4,1441.2,1524.9,1095.6,1553.9,1418.4,1465.0,1291.2,1191.2,1428.9,1539.3,1859.0,1768.3
12000,Florida,10,"      Utilities",17644.8,18181.0,18414.8,18042.1,19009.3,18891.2,18860.9,19228.3,20867.3,20246.5,21496.4,21673.2,21875.6,24881.0,25835.7
12000,Florida,11,"      Construction",59443.8,60592.4,61203.6,62355.8,61680.1,61105.4,63201.9,64455.9,64508.7,66644.7,67262.9,70658.5,69744.3,69854.5,71500.8
12000,Florida,12,"      Manufacturing",57032.0,57565.9,57906.6,58969.3,59109.8,53392.8,58816.7,58716.8,60641.8,63503.4,64372.3,69403.6,69915.4,72212.9,73405.2
12000,Florida,13,"          Durable goods manufacturing",35949.4,36794.9,36846.1,37487.8,38161.2,34443.4,38377.8,38581.7,39581.2,40421.9,40317.5,43504.7,43673.1,44814.2,46367.2
12000,Florida,25,"          Nondurable goods manufacturing",21082.5,20771.0,21060.4,21481.5,20948.6,18949.4,20438.9,20135.1,21060.6,23081.4,24054.8,25898.9,26242.3,27398.7,27038.0
12000,Florida,34,"      Wholesale trade",77597.6,77043.0,78590.6,78735.6,80839.8,71237.3,82818.4,83688.7,86118.5,91702.9,95108.7,98717.0,101414.6,103713.8,105750.9
12000,Florida,35,"      Retail trade",74759.1,76051.9,78009.5,78951.8,78300.8,74297.6,86064.3,86230.8,87857.1,96202.3,95057.2,99499.5,98827.4,99760.1,101581.2
12000,Florida,36,"      Transportation and warehousing",38344.7,39030.9,38774.3,37999.0,34783.6,25885.4,27906.5,29467.6,31880.9,35557.5,39365.5,42075.1,46193.0,48257.6,49435.8
12000,Florida,45,"      Information",42783.2,42229.3,43374.1,42000.6,40345.4,40123.6,43062.4,42138.7,44896.8,46560.0,47175.2,50369.5,52369.6,52807.5,55206.8
12000,Florida,51,"      Finance and insurance",66615.0,67421.3,67867.2,70283.2,70199.6,70942.8,73613.9,75248.5,78973.3,80834.6,83707.6,87756.0,87841.7,89024.3,89560.6
12000,Florida,56,"      Real estate and rental and leasing",199633.2,203436.1,206849.5,209393.8,214230.4,207611.0,215272.4,215389.3,218754.3,222704.5,228692.7,236013.4,240882.1,247249.0,254477.3
12000,Florida,60,"      Professional, scientific, and technical services",80495.8,81797.0,83282.9,84316.6,84850.0,80260.6,87165.2,88266.7,92397.4,97011.5,100544.5,105365.1,108139.6,109550.2,112233.5
12000,Florida,64,"      Management of companies and enterprises",18176.1,18439.3,18247.2,17799.3,18030.2,17605.2,17551.2,18322.0,19652.7,20930.8,20068.2,21570.1,21559.9,21553.4,21946.7
12000,Florida,65,"      Administrative and support and waste management and remediation services",43831.8,44443.8,44521.3,44797.9,45231.2,39213.7,44940.2,45092.2,49029.7,51032.8,53836.1,56923.1,59221.5,60461.2,61151.3
12000,Florida,69,"      Educational services",11538.5,11631.0,11650.2,11602.0,11443.9,10227.2,10776.8,10587.7,10564.3,11365.2,11817.9,12060.7,12070.0,11938.2,12391.2
12000,Florida,70,"      Health care and social assistance",91281.2,92736.4,93964.6,96000.8,94542.6,83608.3,98482.4,100507.8,99860.4,102750.3,104617.3,106645.0,107926.9,109275.7,112311.2
12000,Florida,76,"      Arts, entertainment, and recreation",17670.0,17577.3,18054.8,18736.5,18028.4,9854.4,13657.7,14741.3,14859.8,15686.1,17134.7,17854.9,17278.3,17661.3,18410.9
12000,Florida,79,"      Accommodation and food services",49298.8,49862.3,50180.9,50700.6,46879.1,28654.0,40591.3,40651.8,46512.1,53572.0,57323.8,58933.5,60433.9,62192.3,63956.0
12000,Florida,82,"      Other services (except government and government enterprises)",28046.6,28084.8,28596.6,29103.1,28843.8,24013.5,28026.1,28218.1,28068.2,29765.3,30678.6,31247.6,31915.3,32471.3,33790.6
12000,Florida,83,"  Government and government enterprises",110289.9,110193.1,111964.7,115038.4,119210.3,118546.3,121401.5,124345.4,122157.5,125847.0,128663.9,130340.9,128447.3,130113.6,132181.2
12000,Florida,84,"    Federal civilian",19305.4,19460.9,19682.2,19897.1,20291.6,20716.3,21818.7,21659.9,21956.0,22164.8,22375.9,22681.5,22980.3,23152.0,23426.5
12000,Florida,85,"    Military",11160.6,11009.3,11239.7,11385.3,11362.8,11764.9,11889.9,12227.6,12837.0,13105.3,13171.3,13314.6,13237.1,13379.5,13580.5
12000,Florida,86,"    State and local",79824.0,79723.0,81042.8,83756.0,87555.9,86065.0,87692.8,90457.8,87364.5,90576.9,93116.8,94344.9,92229.8,93582.0,95174.2
13000,Georgia,1,All industry total,623908.2,636074.5,644267.5,647719.7,638859.7,586832.9,634613.1,641397.1,662095.5,687424.7,698415.1,718572.4,734843.1,747535.2,762095.5
13000,Georgia,2,"  Private industries",554263.9,566137.8,572821.5,575416.9,565428.7,514605.6,561103.3,568059.4,586777.3,610815.9,621801.8,641480.2,657564.3,669519.7,682675.3
13000,Georgia,3,"      Agriculture, forestry, fishing and hunting",3363.5,3235.9,3415.0,3920.7,4381.0,2002.2,3202.9,3516.0,3591.9,3281.6,4215.0,4493.9,6014.3,7205.0,7377.4
13000,Georgia,6,"      Mining, quarrying, and oil and gas extraction",1228.0,1335.9,1386.3,1629.4,1627.9,1136.4,1562.8,1633.3,1677.9,1698.5,1771.7,1892.4,1942.7,2378.6,2249.9
13000,Georgia,10,"      Utilities",10543.9,10875.0,11203.7,11329.0,10861.6,11158.5,11388.9,11725.6,12350.7,12154.2,12630.5,13794.3,12865.3,14864.1,15549.7
13000,Georgia,11,"      Construction",28304.0,28968.1,29501.3,30364.4,29885.7,29230.0,29869.0,30749.4,31300.0,31666.1,31974.6,32598.8,32900.9,32722.8,33167.3
13000,Georgia,12,"      Manufacturing",57743.4,61453.6,61589.3,61667.2,60489.9,52597.4,58802.1,59415.5,60743.1,64281.1,65016.1,69738.3,71364.4,73410.7,74306.8
13000,Georgia,13,"          Durable goods manufacturing",30268.2,31043.8,30649.1,31026.6,29825.2,25318.4,29558.8,30574.9,31364.4,32569.6,32442.7,35377.7,35907.7,36624.9,37682.5
13000,Georgia,25,"          Nondurable goods manufacturing",27475.2,30409.8,30940.2,30640.6,30664.7,27278.9,29243.2,28840.5,29378.7,31711.5,32573.4,34360.7,35456.8,36785.8,36624.4
13000,Georgia,34,"      Wholesale trade",46174.1,47072.1,47364.1,47961.3,46163.5,42390.7,47868.8,48053.8,49990.9,52976.5,53628.5,54806.2,56950.0,58449.4,59238.4
13000,Georgia,35,"      Retail trade",32596.5,33378.1,34072.5,34196.1,33303.9,32576.2,36875.8,36738.7,38502.4,41323.2,40996.2,42375.8,42944.1,43245.2,43872.5
13000,Georgia,36,"      Transportation and warehousing",24809.4,25774.6,25383.3,24342.5,23413.6,17222.9,19484.9,19344.9,20390.8,22711.0,24040.8,25267.2,26556.5,27751.5,28246.7
13000,Georgia,45,"      Information",48973.5,49393.5,49964.1,49029.6,46608.0,44054.7,47744.3,48588.3,52943.3,55124.6,55091.8,56187.1,58472.5,56325.0,58190.9
13000,Georgia,51,"      Finance and insurance",48754.2,50128.5,50873.3,53922.3,52814.7,53641.0,54745.8,57422.0,57099.4,58544.9,59781.0,59675.3,60552.5,61104.1,61476.7
13000,Georgia,56,"      Real estate and rental and leasing",92442.6,94575.6,95673.5,94294.0,92444.7,86888.3,89027.5,88153.7,90675.7,92524.5,94892.3,98363.6,100341.6,102760.4,105568.8
13000,Georgia,60,"      Professional, scientific, and technical services",42577.0,42626.0,43073.0,43418.8,44041.0,41441.5,44030.7,43990.3,45582.1,47232.3,48539.6,49621.6,51184.5,51802.0,53068.4
13000,Georgia,64,"      Management of companies and enterprises",15808.5,14973.2,14944.6,14441.4,15312.5,14329.9,14784.3,15626.1,15069.1,15639.3,15030.6,15446.3,16712.1,16756.1,16983.0
13000,Georgia,65,"      Administrative and support and waste management and remediation services",21995.9,22271.6,22486.3,22678.3,22629.5,19865.2,22400.3,22970.1,24664.8,25361.0,26241.4,27372.5,28746.5,29478.3,29794.6
13000,Georgia,69,"      Educational services",7062.6,7099.6,7203.3,7179.6,7119.1,6389.8,6718.4,6408.4,6745.8,7230.5,7372.7,7524.7,7424.4,7348.6,7482.5
13000,Georgia,70,"      Health care and social assistance",39754.4,40468.9,41388.5,41561.5,41400.5,36757.0,42683.0,43658.8,43375.1,44480.8,44855.1,46042.6,46059.8,46620.2,47690.6
13000,Georgia,76,"      Arts, entertainment, and recreation",3669.0,3785.6,3889.2,3699.3,3978.1,2147.1,3050.3,3244.8,3597.6,3789.3,4068.9,4002.6,3995.6,4060.9,4273.0
13000,Georgia,79,"      Accommodation and food services",17360.3,17513.4,17879.0,17942.8,17175.0,10909.9,15514.5,15454.4,17425.7,18986.1,19819.4,20832.5,21266.6,21845.3,22394.2
13000,Georgia,82,"      Other services (except government and government enterprises)",11103.1,11208.6,11531.2,11838.6,11778.2,9866.8,11349.0,11365.4,11051.0,11810.5,11835.4,11444.5,11270.0,11391.5,11743.7
13000,Georgia,83,"  Government and government enterprises",69644.4,69936.7,71446.0,72302.8,73431.0,72227.4,73509.8,73337.7,75318.1,76608.9,76613.4,77092.2,77278.8,78015.4,79420.2
